TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,TransactionSize,Target
2.080976874184669,1.0,7.0,2.0,-1.159507377572737,3.0,0.3935950230172626,-0.2046294076264745,-1.0313940397177557,1,1,0
-0.6090123728956699,1.0,40.0,1.0,-0.8230679276959041,1.0,0.0510537864532398,-0.2046294076264745,-0.4305907901746857,1,2,2
-0.6511792908843583,1.0,41.0,2.0,0.7469828383959827,0.0,-1.2477484021853462,-0.2046294076264745,-1.2237937461271964,0,2,2
-0.6220184027947783,1.0,33.0,0.0,0.4666166301652886,2.0,-0.8909346140978226,-0.2046294076264745,-0.3120877408947626,0,2,2
0.4804822159159612,1.0,30.0,0.0,1.251642013211232,2.0,1.8208501753673572,-0.2046294076264745,0.0629970032240819,0,0,1
1.2993487036427227,1.0,15.0,2.0,-0.9912876526343204,1.0,2.3917522363073958,-0.2046294076264745,-1.150992747617572,1,0,3
-0.0056694911549237,1.0,19.0,1.0,-0.54270171946521,0.0,1.8351227268908583,-0.2046294076264745,0.591548366540097,1,2,3
0.0049064647367196,1.0,4.0,1.0,-0.4866284778190712,1.0,-0.505575722963297,-0.2046294076264745,0.1287647458153756,1,0,0
0.5608457901346627,1.0,10.0,1.0,-1.159507377572737,3.0,-1.0764777839033348,-0.2046294076264745,-0.8001279606724319,1,0,0
-0.674727050280639,1.0,19.0,0.0,0.2983969052268722,1.0,-0.1344893833522724,-0.2046294076264745,-1.195742832701734,0,2,3
-0.7266484906936587,1.0,42.0,0.0,1.1955687715650931,2.0,0.6647735019637806,-0.2046294076264745,-0.7543053104755874,0,2,2
-0.7457810452031366,1.0,33.0,1.0,-0.3184087528806547,1.0,0.7218637080577844,-0.2046294076264745,0.3435035715334582,1,2,2
1.6457198156926631,1.0,29.0,2.0,1.7002279463803425,2.0,-0.1773070379227752,-0.2046294076264745,0.6672052621081315,0,0,1
0.3036686620770291,1.0,31.0,2.0,-0.1501890279422383,1.0,0.2223244047352512,-0.2046294076264745,0.1064666816306639,1,0,1
-0.453179598867668,1.0,34.0,2.0,-0.54270171946521,0.0,-0.1915795894462762,-0.2046294076264745,1.2384539543117876,1,2,2
-0.9698612498069864,1.0,20.0,0.0,-0.5987749611113489,1.0,0.4364126775877655,-0.2046294076264745,0.4884409887340828,1,2,3
-0.2220145306082512,1.0,16.0,1.0,0.5787631134575663,2.0,0.3650499199702607,-0.2046294076264745,-0.6292052159690943,0,2,3
2.080976874184669,1.0,2.0,1.0,0.8591293216882603,1.0,0.564865641299274,-0.2046294076264745,1.1025178730329082,0,1,0
-0.0126174492326052,1.0,31.0,1.0,1.307715254857371,2.0,0.4792303321582683,-0.2046294076264745,0.5794961217212721,0,2,1
-0.5521965580732489,1.0,24.0,2.0,-1.439873585803431,3.0,-0.0916717287817695,-0.2046294076264745,-1.244126296253739,1,2,1
-0.1594829079091166,1.0,7.0,2.0,-0.4866284778190712,0.0,-1.2192032991383444,-0.2046294076264745,1.2542909683679486,1,2,0
-0.8470569464438257,1.0,34.0,0.0,1.81237442967262,2.0,-1.2049307476148434,-0.2046294076264745,0.6770764534681529,0,2,2
-0.9455262833378651,1.0,14.0,1.0,-0.5987749611113489,1.0,1.977848242125868,-0.2046294076264745,1.1497158698814218,1,2,3
-0.7679597488205636,1.0,4.0,1.0,-1.3277271025111534,3.0,-1.404746468943857,-0.2046294076264745,-0.9709608972921716,1,2,0
-0.7783987991343216,1.0,22.0,0.0,-0.3744819945267935,0.0,2.006393345172869,-0.2046294076264745,1.6708131622588194,1,2,1
1.3404203770083285,1.0,12.0,0.0,-1.2716538608650143,3.0,-0.2772148985872819,-0.2046294076264745,-1.2687568046667477,1,0,3
1.5311982997915663,1.0,13.0,2.0,-0.9352144109881816,3.0,1.5924893509913425,-0.2046294076264745,-1.2708788413849017,1,0,3
-0.8318604272985516,1.0,25.0,0.0,0.7469828383959827,1.0,0.5791381928227749,-0.2046294076264745,0.5188859290737381,0,2,1
-0.8337771053889466,1.0,21.0,1.0,-0.9912876526343204,3.0,0.3793224714937617,-0.2046294076264745,-1.191701468939833,1,2,3
-0.650939706123059,1.0,2.0,2.0,1.251642013211232,2.0,0.3507773684467598,-0.2046294076264745,0.6168691142241861,0,2,0
1.072838425031408,1.0,11.0,0.0,-1.383800344157292,3.0,2.3203894786898904,-0.2046294076264745,-1.07605431671832,1,0,3
-0.267056465732532,1.0,5.0,0.0,0.1862504219345945,0.0,-1.0764777839033348,-0.2046294076264745,0.7441733556966939,0,2,0
-0.6986855264105756,1.0,30.0,2.0,0.354470146873011,1.0,-0.3200325531577847,-0.2046294076264745,-0.5958735872280814,0,2,1
-0.0743960912533703,1.0,26.0,1.0,0.971275804980538,2.0,-0.1773070379227752,-0.2046294076264745,-0.8560142481227215,0,2,1
0.270845549779016,1.0,25.0,1.0,1.307715254857371,2.0,2.0777561027903744,-0.2046294076264745,0.6763066698944574,0,0,1
-0.9880354652712668,1.0,11.0,2.0,1.1955687715650931,4.0,-0.9052071656213236,-0.2046294076264745,-0.1531043394194414,0,2,3
1.367904171768813,1.0,1.0,2.0,1.307715254857371,2.0,-0.4056678622987904,-0.2046294076264745,-0.7947805307804942,0,0,0
-0.9590457091540436,1.0,29.0,0.0,-1.4959468274495695,3.0,-0.4484855168692932,-0.2046294076264745,-0.8092781214184251,1,2,1
0.0154139678394205,1.0,18.0,2.0,1.9805941546110368,2.0,0.2651420593057541,-0.2046294076264745,-0.3173633243198221,0,0,3
0.4965686213174901,1.0,36.0,1.0,-1.2155806192188758,3.0,0.2365969562587522,-0.2046294076264745,-0.8527067447010768,1,0,2
1.116613983560249,1.0,38.0,0.0,-0.9912876526343204,3.0,1.8493952784143592,-0.2046294076264745,-1.1295209178019603,1,0,2
0.5057070686413374,1.0,14.0,0.0,-0.54270171946521,0.0,1.649579557085346,-0.2046294076264745,1.806738979756716,1,0,3
-0.8017412001637743,1.0,13.0,0.0,-1.0473608942804593,3.0,-1.1906581960913425,-0.2046294076264745,-0.9153286384212016,1,2,3
0.16837172473183,1.0,18.0,0.0,-0.0380425446499606,0.0,-0.4484855168692932,-0.2046294076264745,0.5374915980499569,1,0,3
-0.7725118592852516,1.0,43.0,2.0,0.8030560800421215,1.0,-0.9480248201918264,-0.2046294076264745,1.0658633451987765,0,2,2
-0.9931009716530248,1.0,9.0,2.0,1.0273490466266768,2.0,-1.1906581960913425,-0.2046294076264745,0.3521354113398297,0,2,0
-0.3121326272512841,1.0,41.0,0.0,1.1394955299189544,2.0,2.2775718241193874,-0.2046294076264745,-0.2897101324074359,0,2,2
0.4293822089702536,1.0,8.0,0.0,0.8591293216882603,1.0,-1.033660129332832,-0.2046294076264745,-1.206163136344325,0,0,0
-0.8961033697212529,1.0,7.0,2.0,0.5226898718114275,2.0,0.7504088111047863,-0.2046294076264745,-0.0815426924634669,0,2,0
-0.7155249124904738,1.0,33.0,1.0,-0.9352144109881816,3.0,-0.2058521409697771,-0.2046294076264745,-1.2488117122722986,1,2,2
2.080976874184669,1.0,28.0,0.0,-1.4959468274495695,3.0,0.6933186050107825,-0.2046294076264745,-1.0405698599162054,1,1,1
-0.9418982855239032,1.0,27.0,2.0,0.5226898718114275,2.0,-0.5912110321043027,-0.2046294076264745,0.3895263654594633,0,2,1
0.1274369569441097,1.0,13.0,2.0,-1.3277271025111534,3.0,2.006393345172869,-0.2046294076264745,-0.8857022346149093,1,0,3
0.0739753287798797,1.0,29.0,2.0,0.5226898718114275,2.0,-0.8623895110508207,-0.2046294076264745,0.1002186049575026,0,0,1
-0.5248838952851211,1.0,28.0,0.0,-1.4959468274495695,3.0,-0.4484855168692932,-0.2046294076264745,-1.2319739795703335,1,2,1
0.1747036077090275,1.0,14.0,1.0,1.3637884965035096,2.0,0.4221401260642645,-0.2046294076264745,-0.6845577868082885,0,0,3
0.2346340244283402,1.0,28.0,0.0,0.971275804980538,0.0,0.8788617748162948,-0.2046294076264745,1.475303530211649,0,0,1
-0.6795529719010975,1.0,30.0,2.0,0.5787631134575663,2.0,-1.5331994326553653,-0.2046294076264745,0.0773457690377651,0,2,1
0.8272298183050865,1.0,25.0,0.0,0.5787631134575663,2.0,0.1081439925472436,-0.2046294076264745,-0.3063733808326968,0,0,1
-0.3719261383927116,1.0,28.0,1.0,0.7469828383959827,1.0,-0.3913953107752894,-0.2046294076264745,0.5649959651380955,0,2,1
2.080976874184669,1.0,26.0,0.0,0.0741039386423169,1.0,-0.8766620625743217,-0.2046294076264745,-0.3522293883177347,0,1,1
1.411782409481068,1.0,12.0,0.0,-1.0473608942804593,3.0,1.5353991448973383,-0.2046294076264745,-1.192602115721057,1,0,3
0.0377295770347328,1.0,25.0,2.0,0.4666166301652886,0.0,0.7218637080577844,-0.2046294076264745,1.2519046392894928,0,0,1
-0.4482852244582667,1.0,23.0,0.0,0.6909095967498439,2.0,0.279414610829255,-0.2046294076264745,0.0071209795547748,0,2,1
0.7103124547909958,1.0,18.0,0.0,-0.8230679276959041,0.0,0.1224165440707446,-0.2046294076264745,0.0547166979163646,1,0,3
-0.7908914331163601,1.0,33.0,1.0,-1.2155806192188758,3.0,-0.5769384805808018,-0.2046294076264745,-0.8922094717578816,1,2,2
-0.2540504358334235,1.0,9.0,1.0,1.81237442967262,2.0,0.836044120245792,-0.2046294076264745,0.7233327484115123,0,2,0
1.2400001356294228,1.0,11.0,2.0,0.8591293216882603,1.0,-0.0773991772582686,-0.2046294076264745,-0.3042564760050342,0,0,3
1.1541261119008357,1.0,6.0,0.0,-0.9912876526343204,3.0,-1.062205232379834,-0.2046294076264745,-1.1610743464877369,1,0,0
-0.0381845659026948,1.0,4.0,1.0,-0.8230679276959041,1.0,-0.8481169595273198,-0.2046294076264745,0.8735791063253904,1,2,0
0.0866048683398034,1.0,30.0,1.0,1.7563011880264814,2.0,0.6933186050107825,-0.2046294076264745,-0.6958453799439094,0,0,1
1.2212782978536008,1.0,8.0,1.0,-1.439873585803431,3.0,-0.0773991772582686,-0.2046294076264745,0.4267094780141992,1,0,0
-0.4780964140428021,1.0,30.0,1.0,0.1862504219345945,0.0,0.293687162352756,-0.2046294076264745,0.1068669690889856,0,2,1
-0.6049736583480521,1.0,40.0,1.0,-0.2623355112345159,0.0,-0.9622973717153274,-0.2046294076264745,0.9996876173134244,1,2,2
-0.1467849155602502,1.0,10.0,1.0,0.6909095967498439,1.0,-0.8909346140978226,-0.2046294076264745,0.226170593285552,0,2,0
1.705513326834091,1.0,33.0,2.0,1.1394955299189544,2.0,-0.0060364196407638,-0.2046294076264745,0.0911274609521593,0,0,2
-0.5079418300218088,1.0,29.0,0.0,-0.3184087528806547,1.0,0.3222322653997578,-0.2046294076264745,0.1447403209148018,1,2,1
-1.0070653405973309,1.0,35.0,3.0,-0.0941157862960995,0.0,0.550593089775773,-0.2046294076264745,2.326484018989655,1,2,2
-0.7853809836064747,1.0,14.0,2.0,-0.2623355112345159,0.0,0.9930421870043024,-0.2046294076264745,1.2269482558302862,1,2,3
0.6700279884982311,1.0,3.0,1.0,-0.3184087528806547,1.0,-0.1202168318287714,-0.2046294076264745,-0.7391457059642783,1,0,0
-0.8901822034777116,1.0,12.0,0.0,0.6909095967498439,2.0,-1.105022886950337,-0.2046294076264745,0.673843362458632,0,2,3
-0.5840955577205359,1.0,26.0,1.0,-1.439873585803431,3.0,-0.7339365473393122,-0.2046294076264745,-1.2014469289828176,1,2,1
-0.6871512314737346,1.0,43.0,0.0,0.8030560800421215,4.0,-0.9480248201918264,-0.2046294076264745,0.2390157151852835,0,2,2
0.515701175826968,1.0,1.0,0.0,-1.1034341359265982,3.0,0.5934107443462758,-0.2046294076264745,-1.075451319585592,1,0,0
2.080976874184669,1.0,36.0,0.0,0.354470146873011,1.0,-0.9194797171448243,-0.2046294076264745,-1.197246476615686,0,1,2
-0.9891649362888212,1.0,19.0,2.0,0.1862504219345945,0.0,2.191936514978382,-0.2046294076264745,1.4535853696524548,0,2,3
0.8288042324507678,1.0,37.0,2.0,0.0741039386423169,1.0,0.8217715687222911,-0.2046294076264745,-0.7857407056800639,0,0,2
0.2254613507100216,1.0,18.0,0.0,1.0273490466266768,2.0,0.3222322653997578,-0.2046294076264745,-1.0455016066783478,0,0,3
-0.7966414673875448,1.0,11.0,1.0,0.354470146873011,2.0,-0.6768463412453084,-0.2046294076264745,0.4467751698351938,0,2,3
0.2071502296678559,1.0,4.0,0.0,-1.4959468274495695,3.0,0.5363205382522721,-0.2046294076264745,-1.1530275421973737,1,0,0
-0.4465054519457571,1.0,35.0,1.0,-0.8230679276959041,0.0,-0.505575722963297,-0.2046294076264745,1.5927827673385573,1,2,2
-0.601516792506447,1.0,6.0,1.0,0.8591293216882603,0.0,0.1937793016882493,-0.2046294076264745,2.411311602865648,0,2,0
-0.5479182587643316,1.0,21.0,2.0,0.5226898718114275,1.0,-0.7053914442923103,-0.2046294076264745,-0.0025064470069094,0,2,3
0.8110407337201436,1.0,28.0,2.0,0.5787631134575663,0.0,-1.062205232379834,-0.2046294076264745,2.2272640482308037,0,0,1
0.569060124807784,1.0,23.0,2.0,0.2983969052268722,1.0,1.1357677022393118,-0.2046294076264745,-0.6953835097996921,0,0,1
0.0769530250988861,1.0,25.0,2.0,0.8591293216882603,2.0,-0.3343051046812856,-0.2046294076264745,-0.5228031644676637,0,0,1
-0.2831428711340608,1.0,0.0,2.0,-0.9352144109881816,3.0,-0.9622973717153274,-0.2046294076264745,0.698440513583447,1,2,0
1.240239720390722,1.0,26.0,1.0,-1.383800344157292,3.0,-0.505575722963297,-0.2046294076264745,-1.2057397553787923,1,0,1
0.1648121797068108,1.0,33.0,1.0,-0.2623355112345159,1.0,0.2223244047352512,-0.2046294076264745,0.2574571636657808,1,0,2
-0.5274851012649429,1.0,30.0,0.0,1.4759349797957872,2.0,-0.5626659290573008,-0.2046294076264745,0.2448378449476666,0,2,1
-0.8731374590309852,1.0,39.0,1.0,0.4666166301652886,1.0,-1.290566056755849,-0.2046294076264745,0.5716905162840002,0,2,2
2.080976874184669,1.0,29.0,2.0,-1.3277271025111534,3.0,0.1224165440707446,-0.2046294076264745,-0.9937208316211004,1,1,1
0.8355810585560928,1.0,23.0,0.0,-1.2716538608650143,3.0,0.0795988895002417,-0.2046294076264745,-0.9389712579146344,1,0,1
-0.8799142851363102,1.0,8.0,1.0,-1.0473608942804593,3.0,-0.8052993049568169,-0.2046294076264745,-0.933113204918812,1,2,0
-0.6072326003831603,1.0,25.0,1.0,-1.4959468274495695,3.0,0.1652341986412474,-0.2046294076264745,-0.8134837056760479,1,2,1
0.6879968455956835,1.0,24.0,2.0,-0.9352144109881816,3.0,1.7780325207968544,-0.2046294076264745,-0.8707453397780067,1,0,1
-0.2410786323287864,1.0,12.0,0.0,0.4666166301652886,0.0,1.4354912842328318,-0.2046294076264745,-1.0983831722459794,0,2,3
2.080976874184669,1.0,40.0,2.0,-0.8230679276959041,1.0,-1.2192032991383444,-0.2046294076264745,0.6627122919829957,1,1,2
-0.8238856773867299,1.0,5.0,2.0,1.7563011880264814,4.0,-0.6483012381983065,-0.2046294076264745,0.4852694804104577,0,2,0
1.1368760090872814,1.0,7.0,3.0,1.307715254857371,2.0,0.564865641299274,-0.2046294076264745,0.3264528653761038,0,0,0
-0.8153290787688954,1.0,6.0,2.0,-0.54270171946521,1.0,0.80749901719879,-0.2046294076264745,0.092012712061909,1,2,0
-0.3797982091211194,1.0,27.0,1.0,-0.8230679276959041,1.0,-0.9337522686683254,-0.2046294076264745,0.8952023269104952,1,2,1
-0.2299892805200729,1.0,23.0,2.0,-1.439873585803431,3.0,0.8503166717692929,-0.2046294076264745,-1.2703759161167538,1,2,1
-0.7959911658925894,1.0,39.0,2.0,-0.0380425446499606,1.0,0.564865641299274,-0.2046294076264745,1.0924414060532346,1,2,2
0.54568349738386,1.0,26.0,2.0,0.5787631134575663,1.0,-0.8052993049568169,-0.2046294076264745,0.8871452588391495,0,0,1
0.8705946601002716,1.0,6.0,0.0,-0.0380425446499606,1.0,-0.2772148985872819,-0.2046294076264745,-1.178117354809354,1,0,0
0.2719750207965701,1.0,15.0,0.0,-0.5987749611113489,1.0,-0.8338444080038188,-0.2046294076264745,-1.0973952833264036,1,0,3
-0.3186356422008383,1.0,36.0,1.0,-1.4959468274495695,3.0,0.8503166717692929,-0.2046294076264745,-1.218495069194926,1,2,2
0.4196961393348648,1.0,42.0,1.0,-0.54270171946521,0.0,0.3507773684467598,-0.2046294076264745,0.8836812327575201,1,0,2
-0.6864667035843078,1.0,13.0,0.0,-1.159507377572737,3.0,1.1785853568098148,-0.2046294076264745,-0.906771211026954,1,2,3
-0.5923441187881283,1.0,5.0,1.0,-0.9912876526343204,3.0,0.7361362595812854,-0.2046294076264745,-1.278905118113299,1,2,0
-0.7659061651522834,1.0,5.0,2.0,-0.3184087528806547,0.0,-1.2192032991383444,-0.2046294076264745,0.3492179315955239,1,2,0
-0.6554233637988043,1.0,31.0,0.0,0.6348363551037051,0.0,2.249026721072385,-0.2046294076264745,0.6092456908993554,0,2,1
-0.177041048272913,1.0,14.0,1.0,0.5226898718114275,1.0,0.7504088111047863,-0.2046294076264745,0.7372453035334349,0,2,3
1.1115142507840197,1.0,16.0,0.0,1.0834222882728155,0.0,0.0795988895002417,-0.2046294076264745,0.5667074506169449,0,0,3
-0.8690987444833674,1.0,29.0,0.0,-0.5987749611113489,0.0,0.3650499199702607,-0.2046294076264745,1.235757145858608,1,2,1
2.080976874184669,1.0,2.0,1.0,-1.439873585803431,3.0,-0.7339365473393122,-0.2046294076264745,-0.8422607816060295,1,1,0
-1.0118228094288468,1.0,11.0,0.0,-0.6548482027574877,1.0,-1.3048386082793502,-0.2046294076264745,-0.539137971901481,1,2,3
1.6188863224271342,1.0,17.0,2.0,-0.7669946860497653,0.0,0.2508695077822531,-0.2046294076264745,0.5350924392452728,1,0,3
-0.127823493023129,1.0,2.0,1.0,1.0273490466266768,0.0,-0.0916717287817695,-0.2046294076264745,1.5054251614503518,0,2,0
0.2000311396178177,1.0,13.0,1.0,-1.0473608942804593,3.0,0.9644970839573004,-0.2046294076264745,-1.0892663687881796,1,0,3
-0.9261199176726164,1.0,41.0,1.0,1.9805941546110368,2.0,-1.1478405415208397,-0.2046294076264745,-0.3438746705978934,0,2,2
-0.6084305241896573,1.0,40.0,0.0,1.251642013211232,0.0,-0.8481169595273198,-0.2046294076264745,0.4065308846023959,0,2,2
-0.6546361567259635,1.0,41.0,2.0,-0.4305552361729324,0.0,2.3061169271663897,-0.2046294076264745,1.1027282805430514,1,2,2
-0.9775621885630374,1.0,13.0,2.0,-0.4305552361729324,1.0,-0.8766620625743217,-0.2046294076264745,0.2822236671768089,1,2,3
0.232888478310302,1.0,15.0,1.0,-1.3277271025111534,3.0,-0.0631266257347676,-0.2046294076264745,-1.2174532954251915,1,0,3
-0.9182136205497374,1.0,3.0,1.0,-0.9352144109881816,3.0,-0.8052993049568169,-0.2046294076264745,-0.8852839855398682,1,2,0
0.0759604596592174,1.0,10.0,0.0,0.8591293216882603,0.0,0.4078675745407635,-0.2046294076264745,-1.129472164842293,0,0,0
0.1796322085129001,1.0,20.0,2.0,1.7002279463803425,2.0,-1.1621130930443406,-0.2046294076264745,-0.6954194330331313,0,0,3
-0.4576632565434133,1.0,41.0,1.0,0.4105433885191498,2.0,-0.6625737897218075,-0.2046294076264745,0.2165482986143589,0,2,2
-0.4351080625868015,1.0,28.0,1.0,-1.159507377572737,3.0,-0.8766620625743217,-0.2046294076264745,-1.1065454440723967,1,2,1
-0.1212862516791033,1.0,3.0,0.0,-0.2623355112345159,1.0,0.2365969562587522,-0.2046294076264745,0.1535132877096842,1,2,0
-0.876765456844947,1.0,0.0,2.0,-1.159507377572737,3.0,-1.5189268811318644,-0.2046294076264745,-1.073875829204762,1,2,0
-0.6031596594410711,1.0,34.0,1.0,0.4105433885191498,1.0,1.7637599692733534,-0.2046294076264745,0.5778102956948789,0,2,2
0.1807274531359829,1.0,26.0,1.0,0.354470146873011,2.0,0.6505009504402797,-0.2046294076264745,0.1862727106609169,0,0,1
-0.2643868069637676,1.0,12.0,2.0,-1.0473608942804593,1.0,0.5077754352052702,-0.2046294076264745,0.0009088261150525,1,2,3
-0.9042492516054316,1.0,39.0,0.0,1.5320082214419262,2.0,-0.1202168318287714,-0.2046294076264745,-0.3778015986358974,0,2,2
-0.6601123798413775,1.0,10.0,0.0,1.4198617381496486,0.0,1.4783089388033346,-0.2046294076264745,-0.9651156740225776,0,2,0
-0.1758773508608875,1.0,14.0,2.0,-0.8791411693420429,0.0,0.3079597138762569,-0.2046294076264745,0.5610238818978268,1,2,3
-0.8515748305140424,1.0,9.0,0.0,-1.439873585803431,3.0,0.80749901719879,-0.2046294076264745,-0.9262749608391508,1,2,0
0.117545528941893,1.0,5.0,0.0,1.3637884965035096,2.0,-1.4618366750378604,-0.2046294076264745,0.2128943925845512,0,0,0
-0.6145570488000267,1.0,22.0,2.0,0.5226898718114275,1.0,0.6790460534872815,-0.2046294076264745,-1.0822587723223054,0,2,1
-0.7292496966734803,1.0,19.0,1.0,1.251642013211232,0.0,-1.5617445357023672,-0.2046294076264745,0.1425797950179633,0,2,3
-0.0069016413558919,1.0,17.0,2.0,-1.3277271025111534,3.0,-0.534120826010299,-0.2046294076264745,-1.0395871028871209,1,2,3
0.741595379337799,1.0,30.0,1.0,-1.1034341359265982,3.0,0.5791381928227749,-0.2046294076264745,-0.9033405422335176,1,0,1
-0.6950233022021423,1.0,42.0,2.0,-0.3184087528806547,0.0,-1.2192032991383444,-0.2046294076264745,0.2715929560240749,1,2,2
-0.7434878767735569,1.0,8.0,1.0,0.8030560800421215,2.0,0.5363205382522721,-0.2046294076264745,0.224323112708683,0,2,0
-0.8330925774995198,1.0,41.0,2.0,1.307715254857371,0.0,-1.1763856445678416,-0.2046294076264745,2.481241308645388,0,2,2
-0.4065290232032343,1.0,9.0,1.0,1.7563011880264814,2.0,-0.3771227592517885,-0.2046294076264745,-0.1039587901294783,0,2,0
0.7570657096388436,1.0,18.0,2.0,-1.2716538608650143,3.0,-0.534120826010299,-0.2046294076264745,-0.8486705128296669,1,0,3
-0.9823196573945536,1.0,21.0,2.0,0.5226898718114275,0.0,0.5934107443462758,-0.2046294076264745,2.0854160291059425,0,2,3
-0.3389661205168131,1.0,40.0,1.0,-0.9912876526343204,3.0,-0.505575722963297,-0.2046294076264745,-1.0051752111976888,1,2,2
-0.6524456674797978,1.0,24.0,1.0,-0.9912876526343204,3.0,-0.6625737897218075,-0.2046294076264745,-0.9507771719898772,1,2,1
-0.5410729798700641,1.0,13.0,0.0,-1.439873585803431,3.0,2.0492109997433725,-0.2046294076264745,-1.242342964308011,1,2,3
0.05070138053937,1.0,25.0,0.0,0.2423236635807333,4.0,0.4078675745407635,-0.2046294076264745,1.104852883206451,0,0,1
0.165838971540951,1.0,9.0,1.0,-0.2062622695883771,1.0,1.335583423568325,-0.2046294076264745,1.1388183004231398,1,0,0
-0.546241165435236,1.0,5.0,1.0,-0.0380425446499606,1.0,0.564865641299274,-0.2046294076264745,-1.0374034834830714,1,2,0
-0.4779252820704454,1.0,27.0,0.0,0.2423236635807333,1.0,0.008236131882737,-0.2046294076264745,1.0932984317652823,0,2,1
1.8220542000089963,1.0,6.0,2.0,1.1955687715650931,2.0,-0.3343051046812856,-0.2046294076264745,-0.2207375242043236,0,0,0
0.4717887117202413,1.0,28.0,0.0,0.5787631134575663,4.0,-0.1059442803052705,-0.2046294076264745,0.4792138496307201,0,0,1
-0.6406033349927148,1.0,33.0,2.0,0.6909095967498439,0.0,-1.019387577809331,-0.2046294076264745,1.3780388097299834,0,2,2
0.1086466663793451,1.0,10.0,2.0,-0.5987749611113489,0.0,-0.7339365473393122,-0.2046294076264745,1.148166038953048,1,0,0
1.155974337202288,1.0,10.0,0.0,0.1301771802884557,0.0,-0.1915795894462762,-0.2046294076264745,-0.99438797738497,0,0,0
1.6165589276030834,1.0,36.0,1.0,-1.2716538608650143,3.0,-1.3762013658968548,-0.2046294076264745,-0.9926380027274354,1,0,2
-0.4195692794968141,1.0,7.0,1.0,-1.0473608942804593,3.0,0.7075911565342834,-0.2046294076264745,-1.0451577700154304,1,2,0
-0.9937512731479804,1.0,19.0,1.0,1.868447671318759,2.0,2.3203894786898904,-0.2046294076264745,0.1653063720586985,0,2,3
-0.9073980798967946,1.0,28.0,2.0,-1.1034341359265982,3.0,0.9074068778632968,-0.2046294076264745,-0.9156724750841188,1,2,1
-0.8266922417333796,1.0,12.0,0.0,-0.8230679276959041,0.0,-0.24866979554028,-0.2046294076264745,0.9561306967684902,1,2,3
0.4348242056911963,1.0,24.0,2.0,0.6348363551037051,2.0,0.836044120245792,-0.2046294076264745,0.2890413836945051,0,0,1
-0.8964798600604377,1.0,24.0,1.0,1.1394955299189544,0.0,-0.4627580683927942,-0.2046294076264745,1.0160455182544526,0,2,1
-1.006996887808388,1.0,13.0,0.0,1.868447671318759,2.0,-0.1630344863992743,-0.2046294076264745,0.6281156522358766,0,2,3
2.080976874184669,1.0,13.0,1.0,-1.3277271025111534,3.0,1.649579557085346,-0.2046294076264745,-1.1339959263103767,1,1,3
-0.5429212051715162,1.0,20.0,2.0,0.2983969052268722,1.0,-0.5483933775337999,-0.2046294076264745,-0.7279248274050444,0,2,3
-0.1462715196431802,1.0,35.0,0.0,-0.9352144109881816,1.0,0.7075911565342834,-0.2046294076264745,-0.5958941147900466,1,2,2
-0.6247907407469567,1.0,0.0,2.0,-0.9352144109881816,1.0,0.279414610829255,-0.2046294076264745,1.2048477694294897,1,2,0
-0.4331229317074639,1.0,37.0,0.0,0.6909095967498439,2.0,0.7361362595812854,-0.2046294076264745,0.3106466426628907,0,2,2
-0.4419191150865978,1.0,28.0,0.0,1.4198617381496486,0.0,0.3222322653997578,-0.2046294076264745,2.1278259721260704,0,2,1
0.3792405410697433,1.0,33.0,1.0,1.0834222882728155,2.0,-1.3048386082793502,-0.2046294076264745,-0.5061707073853506,0,0,2
2.080976874184669,1.0,11.0,2.0,-0.8230679276959041,0.0,-1.062205232379834,-0.2046294076264745,1.345535981303316,1,1,3
0.1523537721192438,1.0,27.0,1.0,-1.3277271025111534,3.0,1.8208501753673572,-0.2046294076264745,-1.1935771749144044,1,0,1
0.9687901858385404,1.0,30.0,0.0,0.4666166301652886,1.0,-0.3485776562047866,-0.2046294076264745,0.1428107300900718,0,0,1
1.793064443891773,1.0,1.0,1.0,1.9245209129648977,2.0,-1.1906581960913425,-0.2046294076264745,-0.2753562347032614,0,0,0
-0.1512343468415242,1.0,1.0,1.0,-1.383800344157292,3.0,1.6923972116558488,-0.2046294076264745,-1.2554985655824662,1,2,0
-0.9407003617174065,1.0,27.0,2.0,0.971275804980538,2.0,-0.6340286866748056,-0.2046294076264745,-0.3794207100859035,0,2,1
-0.1063977700840714,1.0,4.0,2.0,-0.3184087528806547,1.0,-0.3343051046812856,-0.2046294076264745,0.5303916275552392,1,2,0
0.2633841957842643,1.0,23.0,2.0,1.7002279463803425,2.0,-1.1763856445678416,-0.2046294076264745,-0.9554882474608932,0,0,1
0.1427019288783265,1.0,4.0,0.0,1.868447671318759,2.0,-0.7053914442923103,-0.2046294076264745,-0.0284147961522526,0,0,0
1.7547993348728177,1.0,8.0,0.0,-1.383800344157292,3.0,-0.7482090988628132,-0.2046294076264745,1.0586273796060397,1,0,0
-0.9851262217412032,1.0,22.0,0.0,-1.159507377572737,3.0,-0.4770306199162951,-0.2046294076264745,-1.1410805011336205,1,2,1
-0.5547635376585992,1.0,4.0,1.0,0.354470146873011,0.0,-0.0488540742112667,-0.2046294076264745,1.6006884446404093,0,2,0
